12977,Michael Perez,C,160,0.2,0.9,-1.1,
11400,Ronald Torreyes,3B,196,0.2,0.7,-1.3,
11400,Ronald Torreyes,SS,196,0.2,0.7,-1.3,
14387,Harold Ramirez,OF,217,0.2,0.6,-0.8,
9345,Brock Holt,3B,252,0.2,0.6,-1.3,
19452,Jake Rogers,C,64,0.2,2.2,-0.3,
sa3006917,Bryan Lavastida,DH,64,0.2,2.2,-0.2,
22217,Luis Campusano,DH,115,0.2,1.2,-0.4,
3142,Robinson Chirinos,C,115,0.2,1.2,-0.6,
15878,Miguel Andujar,OF,105,0.2,1.3,-0.3,
8418,Ehire Adrianza,OF,196,0.2,0.7,-1.0,
24655,Owen Miller,1B,175,0.2,0.8,-0.9,
24655,Owen Miller,2B,175,0.2,0.8,-0.9,
14503,Renato Nunez,DH,98,0.2,1.4,-0.2,
20056,Alan Trejo,DH,336,0.2,0.4,-2.7,
27461,Shogo Akiyama,OF,231,0.2,0.6,-1.2,
3298,Charlie Culberson,3B,182,0.2,0.8,-0.7,
16448,Jacob Nottingham,DH,141,0.2,1.0,-0.8,
5497,Marwin Gonzalez,1B,357,0.2,0.4,-1.9,
5497,Marwin Gonzalez,2B,357,0.2,0.4,-1.9,
19354,Luke Raley,OF,63,0.2,2.2,-0.1,
14145,Daniel Robertson,DH,147,0.2,1.0,-0.8,
sa829058,James Ritchie,DH,45,0.2,3.1,-0.2,
sa596560,Jesus Quiroz,DH,56,0.2,2.5,-0.2,
sa830295,Jose Herrera,DH,64,0.2,2.2,-0.4,
13355,Luke Maile,DH,102,0.2,1.4,-0.8,
19151,Estevan Florial,DH,182,0.2,0.8,-1.1,
19953,Josh Lowe,DH,70,0.2,2.0,-0.1,
19533,Taylor Jones,DH,63,0.2,2.2,-0.2,
13854,Anthony Bemboom,DH,77,0.2,1.8,-0.5,
22799,Geraldo Perdomo,DH,105,0.2,1.3,-0.7,
13593,Jose Peraza,2B,91,0.2,1.5,-0.4,
15794,Yonathan Daza,OF,315,0.2,0.4,-1.9,
17338,Willi Castro,2B,70,0.2,2.0,-0.3,
17338,Willi Castro,SS,70,0.2,2.0,-0.3,
sa3004378,Andrew Waters,DH,252,0.1,0.3,-1.1,
18353,Daz Cameron,OF,168,0.1,0.4,-0.7,
9054,Justin Smoak,DH,245,0.1,0.3,0.0,
11339,Jake Marisnick,OF,217,0.1,0.3,-1.1,
sa3006893,Jordan Groshans,DH,63,0.1,1.1,-0.3,
17714,Christin Stewart,DH,112,0.1,0.6,-0.2,
sa919293,Jonathan Aranda,DH,77,0.1,0.9,-0.3,
17723,Skye Bolt,OF,70,0.1,1.0,-0.4,
sa916954,Oswaldo Cabrera,DH,49,0.1,1.4,-0.2,
5491,Austin Romine,C,141,0.1,0.5,-1.0,
9433,Dustin Garneau,C,51,0.1,1.4,-0.3,
19873,Drew Ellis,3B,126,0.1,0.6,-0.7,
19961,Colton Welker,DH,448,0.1,0.2,-2.6,
20275,Jonathan Arauz,SS,56,0.1,1.3,-0.3,
19432,Yonny Hernandez,3B,42,0.1,1.7,-0.2,
sa826668,Rene Pinto,DH,38,0.1,1.8,-0.2,
19960,Taylor Trammell,OF,91,0.1,0.8,-0.5,
sa872477,Elehuris Montero,DH,35,0.1,2.0,-0.1,
16909,Colin Moran,1B,336,0.1,0.2,-1.1,
sa915611,Brett Cumberland,DH,38,0.1,1.8,-0.2,
15958,Travis Demeritte,DH,98,0.1,0.7,-0.3,
16686,Jason Vosler,3B,35,0.1,2.0,-0.1,
22871,Tucupita Marcano,DH,84,0.1,0.8,-0.5,
11470,Tony Wolters,DH,90,0.1,0.8,-0.6,
sa3007876,Brennen Davis,DH,42,0.1,1.7,-0.2,
14567,Franchy Cordero,OF,77,0.1,0.9,-0.3,
17276,Alex Jackson,C,58,0.1,1.2,-0.3,
19314,Donovan Walton,2B,28,0.1,2.5,-0.1,
18872,Jahmai Jones,2B,112,0.1,0.6,-0.6,
17893,Tyler Nevin,DH,70,0.1,1.0,-0.3,
19562,Zack Short,SS,35,0.1,2.0,-0.1,
16947,Derek Hill,OF,210,0.1,0.3,-1.3,
4220,Ryan Zimmerman,1B,280,0.1,0.2,-1.2,
sa3010034,Korey Lee,DH,26,0.1,2.7,-0.1,
sa3010587,Ryan Kreidler,DH,28,0.1,2.5,-0.1,
19552,Jaylin Davis,DH,105,0.1,0.7,-0.5,
16357,Pablo Reyes,3B,49,0.1,1.4,-0.3,
19890,Emmanuel Rivera,3B,98,0.1,0.7,-0.5,
7927,Eric Sogard,2B,168,0.1,0.4,-1.1,
20503,William Contreras,C,26,0.1,2.7,-0.1,
14523,Pedro Severino,C,250,0.1,0.3,-1.4,
10030,Chris Owings,DH,126,0.1,0.6,-0.9,
16593,Kevin Padlo,DH,35,0.1,2.0,-0.2,
sa3007069,Greg Cullen,DH,49,0.1,1.4,-0.2,
19615,Luis Barrera,DH,196,0.1,0.4,-1.1,
sa3008002,Kody Clemens,DH,42,0.1,1.7,-0.2,
sa875089,Brendon Davis,DH,28,0.1,2.5,-0.1,
sa1169803,Anthony Dungan,DH,28,0.1,2.5,-0.1,
21127,Alejo Lopez,DH,35,0.1,2.0,-0.2,
sa3009876,Edmund Burdick,DH,42,0.1,1.7,-0.2,
19977,Tres Barrera,C,32,0.1,2.2,-0.2,
17750,Max Schrock,OF,161,0.1,0.4,-0.7,
13768,Travis Jankowski,OF,140,0.1,0.5,-0.8,
19896,Connor Wong,DH,26,0.1,2.7,-0.1,
10655,Rob Brantly,DH,19,0.1,3.7,-0.1,
17548,Taylor Ward,OF,21,0.1,3.3,-0.0,
13546,Roman Quinn,OF,140,0.1,0.5,-0.8,
16852,John Nogowski,1B,196,0.1,0.4,-0.9,
5384,Juan Lagares,OF,182,0.1,0.4,-1.0,
18142,Patrick Mazeika,C,32,0.1,2.2,-0.2,
21622,Jake McCarthy,OF,343,0.1,0.2,-1.5,
12858,Brian Goodwin,OF,189,0.1,0.4,-0.8,
18551,Ali Sanchez,DH,32,0.1,2.2,-0.3,
11936,Joe Panik,2B,203,0.1,0.3,-1.2,
11936,Joe Panik,3B,203,0.1,0.3,-1.2,
15564,Tyler White,DH,35,0.1,2.0,-0.1,
17922,Isan Diaz,2B,119,0.1,0.6,-0.6,
17922,Isan Diaz,3B,119,0.1,0.6,-0.6,
14140,Jose Rondon,DH,42,0.1,1.7,-0.2,
20352,Ernie Clement,2B,49,0.1,1.4,-0.3,
20352,Ernie Clement,3B,49,0.1,1.4,-0.3,
21560,Alfonso Rivas III,DH,161,0.1,0.4,-0.8,
sa3011471,Yolbert Sanchez,DH,21,0.1,3.3,-0.1,
22164,Payton Henry,DH,26,0.0,0.0,-0.2,
22209,Samuel Huff,DH,26,0.0,0.0,-0.1,
13329,Jake Lamb,3B,224,0.0,0.0,-1.3,
13329,Jake Lamb,OF,224,0.0,0.0,-1.3,
17161,Chad Wallach,C,45,0.0,0.0,-0.3,
sa857231,Brian Serven,DH,19,0.0,0.0,-0.1,
sa3004617,Clifton Kennedy,DH,14,0.0,0.0,-0.0,
5667,Steven Souza Jr.,DH,168,0.0,0.0,-0.7,
sa872839,Diego Castillo,DH,28,0.0,0.0,-0.1,
sa3006675,Brendan Donovan,DH,14,0.0,0.0,-0.1,
19928,Ryan McKenna,OF,84,0.0,0.0,-0.4,
19477,Alex De Goti,DH,35,0.0,0.0,-0.2,
sa3004996,Mark Kolozsvary,DH,51,0.0,0.0,-0.4,
sa3004720,Mark Vientos,DH,14,0.0,0.0,-0.1,
19952,Khalil Lee,DH,35,0.0,0.0,-0.2,
21646,Rafael Marchan,C,64,0.0,0.0,-0.5,
18316,Edwin Rios,DH,77,0.0,0.0,-0.3,
4922,Ender Inciarte,OF,35,0.0,0.0,-0.2,
20233,Gilberto Celestino,OF,63,0.0,0.0,-0.3,
19346,Eli White,OF,175,0.0,0.0,-0.9,
10816,Jedd Gyorko,DH,35,0.0,0.0,0.0,
19643,Daniel Johnson,OF,56,0.0,0.0,0.0,
21635,Nick Maton,2B,56,0.0,0.0,-0.4,
21635,Nick Maton,SS,56,0.0,0.0,-0.4,
19956,Mickey Moniak,DH,350,0.0,0.0,-2.1,
17216,Monte Harrison,DH,182,0.0,0.0,-0.9,
14477,Jake Cave,OF,49,0.0,0.0,-0.2,
16442,Ryan O'Hearn,1B,42,0.0,0.0,-0.2,
16442,Ryan O'Hearn,OF,42,0.0,0.0,-0.2,
17016,Rusney Castillo,DH,56,0.0,0.0,0.0,
12179,Maikel Franco,3B,133,0.0,0.0,-0.8,
sa3005129,Nelson Velazquez,DH,70,0.0,0.0,-0.3,
sa830303,Micker Adolfo,DH,49,0.0,0.0,-0.2,
10953,Phil Gosselin,1B,252,0.0,0.0,-1.5,
10953,Phil Gosselin,3B,252,0.0,0.0,-1.5,
10953,Phil Gosselin,OF,252,0.0,0.0,-1.5,
sa917140,Eguy Rosario,DH,14,0.0,0.0,-0.1,
sa3007872,Hunter Feduccia,DH,13,0.0,0.0,-0.1,
19181,Zack Collins,C,77,0.0,0.0,-0.3,
sa3010586,Spencer Steer,DH,7,0.0,0.0,-0.0,
21987,Rodolfo Castro,2B,56,0.0,0.0,-0.3,
6547,Jordy Mercer,2B,182,0.0,0.0,-1.1,
6547,Jordy Mercer,3B,182,0.0,0.0,-1.1,
sa914200,Lucius Fox,DH,63,0.0,0.0,-0.3,
sa918318,Miles Mastrobuoni,DH,7,0.0,0.0,-0.0,
18063,Kyle Garlick,OF,14,0.0,0.0,-0.0,
19331,Jose Rojas,2B,28,0.0,0.0,-0.1,
19331,Jose Rojas,OF,28,0.0,0.0,-0.1,
sa1115829,Kyle Stowers,DH,7,0.0,0.0,-0.0,
18395,Travis Blankenhorn,DH,7,0.0,0.0,-0.0,
9112,Khris Davis,DH,231,0.0,0.0,-0.8,
18433,P.J. Higgins,DH,6,0.0,0.0,-0.0,
18288,Austin Dean,DH,14,0.0,0.0,-0.0,
19521,Andy Young,2B,7,0.0,0.0,-0.0,
20321,Stuart Fairchild,DH,42,0.0,0.0,-0.3,
13110,Yoenis Cespedes,DH,259,0.0,0.0,0.0,
11338,Adrian Sanchez,DH,7,0.0,0.0,-0.0,
16953,Chadwick Tromp,DH,6,0.0,0.0,-0.0,
sa857232,Brett Sullivan,DH,6,0.0,0.0,-0.0,
sa3014838,Pedro Leon,DH,7,0.0,0.0,-0.0,
12198,Jake Hager,DH,21,0.0,0.0,-0.1,
sa3004885,Mason Martin,DH,280,0.0,0.0,-1.4,
21735,Sebastian Rivero,C,13,0.0,0.0,-0.1,
14137,Tim Lopes,DH,7,0.0,0.0,-0.0,
14691,Harold Castro,2B,189,0.0,0.0,-1.1,
14691,Harold Castro,3B,189,0.0,0.0,-1.1,
14691,Harold Castro,SS,189,0.0,0.0,-1.1,
18887,Seby Zavala,C,115,0.0,0.0,-0.9,
sa3011642,Jeffrey Bleday,DH,42,0.0,0.0,-0.2,
19878,Adam Haseley,DH,469,0.0,0.0,-2.3,
15104,Jonathan Davis,OF,28,0.0,0.0,-0.2,
sa3004615,Jeter Downs,DH,14,0.0,0.0,-0.1,
16429,Jason Martin,OF,0,0.0,0.0,0.0,
15694,Chance Sisco,C,77,0.0,0.0,-0.3,
19703,Jake Noll,DH,7,0.0,0.0,-0.0,
sa737020,Luis Liberato,DH,35,0.0,0.0,-0.2,
sa857840,Kyle Holder,DH,14,0.0,0.0,-0.1,
5273,Sandy Leon,C,186,0.0,0.0,-1.8,
17023,Magneuris Sierra,OF,21,0.0,0.0,-0.2,
19909,Anderson Tejeda,DH,7,0.0,0.0,-0.1,
17736,Richie Martin,SS,35,0.0,0.0,-0.3,
14942,Andrew Knapp,C,160,0.0,0.0,-0.8,
sa917927,William Benson,DH,35,0.0,0.0,-0.2,
19250,Trent Giambrone,DH,14,0.0,0.0,-0.1,
11270,Aaron Altherr,DH,224,0.0,0.0,0.0,
sa917932,Blake Rutherford,DH,14,0.0,0.0,-0.1,
14320,Wilmer Difo,2B,133,0.0,0.0,-0.8,
14320,Wilmer Difo,3B,133,0.0,0.0,-0.8,
sa876102,Collin Theroux,DH,19,0.0,0.0,-0.2,
sa738683,Michael Reed,DH,28,0.0,0.0,-0.2,
sa829787,Andrew Bechtold,DH,14,0.0,0.0,-0.1,
sa914242,Omar Estevez,DH,35,0.0,0.0,-0.3,
4243,Jose Lobaton,DH,64,0.0,0.0,-0.5,
10767,Lane Adams,DH,21,0.0,0.0,0.0,
sa3007303,Fabian Pena,DH,19,0.0,0.0,-0.2,
19170,Corey Ray,DH,49,0.0,0.0,-0.3,
20003,Keston Hiura,1B,308,0.0,0.0,-1.2,
sa3004693,Heliot Ramos,DH,231,0.0,0.0,-1.2,
12180,Jorge Alfaro,C,437,-0.1,-0.2,-2.2,
12180,Jorge Alfaro,OF,437,-0.1,-0.2,-2.2,
14329,Anthony Alford,OF,427,-0.1,-0.2,-1.9,
17932,Andrew Stevenson,OF,287,-0.1,-0.2,-1.4,
8259,Kurt Suzuki,C,141,-0.1,-0.5,-0.8,
sa3004813,Logan Warmoth,DH,35,-0.1,-2.0,-0.3,
6310,Alcides Escobar,2B,511,-0.1,-0.1,-3.1,
6310,Alcides Escobar,SS,511,-0.1,-0.1,-3.1,
sa918293,Darick Hall,DH,63,-0.1,-1.1,-0.3,
sa915654,Donovan Casey,DH,42,-0.1,-1.7,-0.3,
10199,Billy Hamilton,OF,140,-0.1,-0.5,-1.0,
sa738459,Cody Thomas,DH,245,-0.1,-0.3,-1.4,
19818,Josh Palacios,OF,98,-0.1,-0.7,-0.7,
20078,Evan White,1B,294,-0.1,-0.2,-1.6,
sa912848,Yusniel Diaz,DH,49,-0.1,-1.4,-0.4,
8090,Matt Carpenter,2B,266,-0.1,-0.3,-1.1,
sa917376,Simon Muzziotti,DH,56,-0.1,-1.3,-0.4,
13744,David Dahl,OF,126,-0.1,-0.6,-0.6,
3353,Matt Joyce,DH,154,-0.1,-0.5,-1.0,
19931,Luke Williams,OF,231,-0.1,-0.3,-1.7,
1177,Albert Pujols,1B,224,-0.2,-0.6,-1.2,
6885,Ian Desmond,DH,273,-0.2,-0.5,-1.3,
19968,Jared Oliva,DH,126,-0.2,-1.1,-0.8,
14352,Lewis Brinson,OF,224,-0.2,-0.6,-1.4,
3892,Josh Reddick,OF,154,-0.2,-0.9,-0.9,
4866,Jarrod Dyson,OF,217,-0.2,-0.6,-1.8,
4062,Dexter Fowler,DH,441,-0.2,-0.3,-1.9,
18721,Guillermo Heredia,OF,266,-0.2,-0.5,-1.4,
1744,Miguel Cabrera,1B,525,-0.2,-0.3,-2.6,
17975,Scott Kingery,DH,189,-0.3,-1.1,-1.1,
22165,Ryan Vilade,DH,210,-0.3,-1.0,-1.4,
3411,Drew Butera,C,83,-0.3,-2.5,-0.9,
